"FILE_NAME","FILE_LABEL","FIELD_NAME","FIELD_FORMAT","FIELD_DESC","FIELD_CODE"
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Cerebral.White.Matter","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Hippocampus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Pallidum","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Putamen","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.Thalamus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.VentralDC","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Left.choroid.plexus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Pons","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Accumbens.area","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Amygdala","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Caudate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Cerebellum.Cortex","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Cerebellum.White.Matter","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Cerebral.White.Matter","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Hippocampus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Pallidum","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Putamen","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.Thalamus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.VentralDC","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Right.choroid.plexus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Skull","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_Vermis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.bankssts","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.caudalanteriorcingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.caudalmiddlefrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.cuneus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.entorhinal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.frontalpole","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.fusiform","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.inferiorparietal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.inferiortemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.insula","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.isthmuscingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.lateraloccipital","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.lateralorbitofrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.lingual","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.medialorbitofrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.middletemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.paracentral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.parahippocampal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.parsopercularis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.parsorbitalis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.parstriangularis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.pericalcarine","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.postcentral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.posteriorcingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.precentral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.precuneus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.rostralanteriorcingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.rostralmiddlefrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.superiorfrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.superiorparietal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.superiortemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.supramarginal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.temporalpole","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.lh.transversetemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.bankssts","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.caudalanteriorcingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.caudalmiddlefrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.cuneus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.entorhinal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.frontalpole","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.fusiform","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.inferiorparietal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.inferiortemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.insula","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.isthmuscingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.lateraloccipital","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.lateralorbitofrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.lingual","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.medialorbitofrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.middletemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.paracentral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.parahippocampal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.parsopercularis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.parsorbitalis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.parstriangularis","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.pericalcarine","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.postcentral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.posteriorcingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.precentral","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.precuneus","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.rostralanteriorcingulate","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.rostralmiddlefrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.superiorfrontal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.superiorparietal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.superiortemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.supramarginal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.temporalpole","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_Tau_PET_PetSurfer.csv","Imaging - Tau PET (PetSurfer Pipeline)","PVC_ctx.rh.transversetemporal","numeric","Partial volume correction value of FreeSurfer brain region",NA
"imaging_retinal.csv","Imaging - Retinal","SUBSTUDY","text",NA,NA
"imaging_retinal.csv","Imaging - Retinal","BID","text",NA,NA
"imaging_retinal.csv","Imaging - Retinal","ExamDate_DAYS_CONSENT","date","Date scan obtained (Derived to days since study consent date)",NA
"imaging_retinal.csv","Imaging - Retinal","ExamDate_DAYS_T0","date","Date scan obtained (Derived to days since study start date [A4: Ranomization date | LEARN: Baseline registry exam date])",NA
"imaging_retinal.csv","Imaging - Retinal","Eye","text","Eye that is been imaged",NA
"imaging_retinal.csv","Imaging - Retinal","Field","text","Exact location",NA
"imaging_retinal.csv","Imaging - Retinal","NumberOfImages","numeric","Number of images",NA
"imaging_retinal.csv","Imaging - Retinal","NumberPassingImages","numeric","Number of images that pass-through IQ","01..36"
"imaging_retinal.csv","Imaging - Retinal","Exclude","numeric","Indicate if excluded from analysis","0=Not excluded; 1=Excluded"
"imaging_retinal.csv","Imaging - Retinal","RAIModelScore","numeric","Index discriminate score based on PET Amyloid Status","0.01..4.00"
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","SUBSTUDY","text",NA,NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","BID","text",NA,NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","Date_DAYS_CONSENT","date","Date of Exam (Derived to days since study consent date)",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","Date_DAYS_T0","date","Date of Exam (Derived to days since study start date [A4: Ranomization date | LEARN: Baseline registry exam date])",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftCorticalGrayMatter","numeric","Cortical Gray Matter Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightCorticalGrayMatter","numeric","Cortical Gray Matter Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftLateralVentricle","numeric","Superior Lateral Ventricle Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightLateralVentricle","numeric","Superior Lateral Ventricle Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftInferiorLateralVentricle","numeric","Inferior Lateral Ventricle Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightInferiorLateralVentricle","numeric","Inferior Lateral Ventricle Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftThalamus","numeric","Thalamus Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightThalamus","numeric","Thalamus Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftCaudate","numeric","Caudate Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightCaudate","numeric","Caudate Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftPutamen","numeric","Putamen Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightPutamen","numeric","Putamen Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftPallidum","numeric","Pallidum Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightPallidum","numeric","Pallidum Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftHippocampus","numeric","Hippocampus Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightHippocampus","numeric","Hippocampus Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftAmygdala","numeric","Amygdala Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightAmygdala","numeric","Amygdala Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftVentralDiencephalon","numeric","Ventral Diencephalon Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightVentralDiencephalon","numeric","Ventral Diencephalon Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftCerebellarWhiteMatter","numeric","Cerebellar White Matter Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightCerebellarWhiteMatter","numeric","Cerebellar White Matter Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftCerebellarGrayMatter","numeric","Cerebellar Gray Matter Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightCerebellarGrayMatter","numeric","Cerebellar Gray Matter Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftWMHypo","numeric","Cerebral WM Hypointensities* Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightWMHypo","numeric","Cerebral WM Hypointensities* Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftEntorhinal","numeric","Entorhinal Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightEntorhinal","numeric","Entorhinal Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftFusiform","numeric","Fusiform Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightFusiform","numeric","Fusiform Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftInferiorparietal","numeric","Inferior Parietal Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightInferiorparietal","numeric","Inferior Parietal Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftInferiortemporal","numeric","Inferior Temporal Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightInferiortemporal","numeric","Inferior Temporal Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftMiddletemporal","numeric","Middle Temporal Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightMiddletemporal","numeric","Middle Temporal Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftParahippocampal","numeric","Parahippocampal Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightParahippocampal","numeric","Parahippocampal Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftSuperiorfrontal","numeric","Superior Frontal Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightSuperiorfrontal","numeric","Superior Frontal Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftSuperiorparietal","numeric","Superior Parietal Lobule Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightSuperiorparietal","numeric","Superior Parietal Lobule Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftSuperiortemporal","numeric","Superior Temporal Cortex Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightSuperiortemporal","numeric","Superior Temporal Cortex Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","LeftTemporalpole","numeric","Temporal Pole Left Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","RightTemporalpole","numeric","Temporal Pole Right Side Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","3rdVentricle","numeric","3rd Ventricle Total Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","4thVentricle","numeric","4th Ventricle Total Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","5thVentricle","numeric","5th Ventricle Total Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","Brainstem","numeric","Brainstem Total Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","ForebrainParenchyma","numeric","Forebrain Parenchyma Total Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","IntraCranialVolume","numeric","Intracranial Volume Total Volume",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","HOC","numeric","Hippocampal Occupancy Score: Ratio of hippocampal volume to sum of hippocampal volume and inferior lateral ventricle",NA
"imaging_volumetric_mri.csv","Imaging - Volumetric MRI Results","VISCODE","text",NA,NA
